school_name,year,first_down,first_down_pass,first_down_penalty,first_down_rush,fumbles_lost,pass_att,pass_cmp,pass_cmp_pct,pass_int,pass_td,pass_yds,penalty,penalty_yds,points,rush_att,rush_td,rush_yds,rush_yds_per_att,tot_plays,tot_yds,tot_yds_per_play,turnovers,opp_first_down,opp_first_down_pass,opp_first_down_penalty,opp_first_down_rush,opp_fumbles_lost,opp_pass_att,opp_pass_cmp,opp_pass_cmp_pct,opp_pass_int,opp_pass_td,opp_pass_yds,opp_penalty,opp_penalty_yds,opp_points,opp_rush_att,opp_rush_td,opp_rush_yds,opp_rush_yds_per_att,opp_tot_plays,opp_tot_yds,opp_tot_yds_per_play,opp_turnovers,fg_pct,fga,fgm,kick_points,kick_ret,kick_ret_td,kick_ret_yds,kick_ret_yds_per_ret,punt,punt_ret,punt_ret_td,punt_ret_yds,punt_ret_yds_per_ret,punt_yds,punt_yds_per_punt,xp_pct,xpa,xpm,Unnamed: 0,conf_abbr,losses,losses_conf,notes,opp_points_per_g,points_per_g,rank_final,rank_min,rank_pre,sos,srs,win_loss_pct,win_loss_pct_conf,wins,wins_conf
Cincinnati,2017,19.7,10.0,2.0,7.7,0.6,36.2,20.4,56.5,0.8,1.7,216.4,7.8,73.0,20.9,30.9,0.9,135.3,4.4,67.1,351.8,5.2,1.3,22.9,10.3,2.7,9.9,0.5,29.4,18.3,62.0,0.4,1.9,236.1,7.2,66.8,31.8,43.8,1.6,192.4,4.4,73.3,428.5,5.8,0.9,52.9,1.4,0.8,4.3,2.9,0.0,60.3,20.7,5.3,1.2,0.0,7.9,6.8,224.0,42.0,88.9,2.3,2.0,17.0,American (East),8.0,6.0,,31.8,20.9,,,,-0.76,-9.59,0.33299999999999996,0.25,4.0,2.0
Idaho,2017,17.6,9.3,1.4,6.8,0.8,31.5,19.2,60.8,0.6,1.8,224.9,5.3,47.3,20.9,37.2,0.8,124.6,3.4,68.7,349.5,5.1,1.3,20.4,10.1,1.0,9.3,0.8,31.0,18.9,61.0,0.8,1.3,223.2,4.8,41.3,25.8,38.6,1.6,167.6,4.3,69.6,390.8,5.6,1.5,70.6,1.4,1.0,5.4,2.7,0.0,44.1,16.5,5.5,1.1,0.0,6.4,5.9,245.3,44.6,96.7,2.5,2.4,127.0,Sun Belt,8.0,5.0,,25.8,20.9,,,,-7.94,-11.35,0.33299999999999996,0.375,4.0,3.0
Georgia Southern,2017,17.6,4.1,1.3,12.3,1.1,16.3,8.8,53.8,0.6,0.7,110.0,6.4,54.4,20.8,53.7,1.6,222.3,4.1,69.9,332.3,4.8,1.7,18.8,9.0,1.8,8.0,0.5,27.6,15.3,55.6,1.2,2.3,230.1,5.3,45.4,32.2,34.5,1.8,180.3,5.2,62.1,410.4,6.6,1.7,78.9,1.6,1.3,6.0,4.1,0.1,87.5,21.4,5.8,1.3,0.0,11.9,9.5,231.9,40.3,96.4,2.3,2.3,120.0,Sun Belt,10.0,6.0,,32.2,20.8,,,,-5.58,-16.83,0.16699999999999998,0.25,2.0,2.0
New Mexico,2017,17.6,4.9,1.8,10.8,1.3,20.2,10.0,49.6,1.2,0.7,124.1,6.1,51.1,20.7,45.1,1.8,235.6,5.2,65.3,359.7,5.5,2.4,19.6,10.9,1.4,7.3,0.6,31.1,18.5,59.5,0.5,2.3,240.6,5.3,49.9,31.8,33.8,1.7,157.8,4.7,64.8,398.4,6.1,1.1,66.7,1.3,0.8,4.8,3.6,0.1,75.5,21.1,5.6,1.4,0.0,4.8,3.4,264.2,47.3,100.0,2.3,2.3,85.0,MWC (Mountain),9.0,1.0,,31.8,20.7,,,,-2.38,-10.38,0.25,0.0,3.0,0.0
Old Dominion,2017,17.1,8.2,1.7,7.3,0.5,29.1,16.1,55.3,1.2,0.8,168.4,4.0,35.8,20.7,38.4,1.4,163.9,4.3,67.5,332.3,4.9,1.7,22.7,10.7,1.3,10.8,0.7,29.7,18.3,61.8,0.7,1.6,223.5,4.8,50.3,31.7,44.1,2.5,204.2,4.6,73.8,427.7,5.8,1.3,75.0,1.7,1.3,6.0,2.8,0.3,72.7,25.6,5.5,2.1,0.0,17.5,8.4,223.0,40.5,100.0,2.3,2.3,55.0,CUSA (East),7.0,5.0,,31.7,20.7,,,,-6.53,-13.95,0.41700000000000004,0.375,5.0,3.0
Oregon State,2017,19.0,8.8,2.3,7.9,1.3,30.2,17.8,59.1,1.0,0.9,196.3,7.0,68.0,20.7,34.3,1.5,137.5,4.0,64.4,333.8,5.2,2.3,26.2,10.8,2.6,12.8,0.6,28.7,19.1,66.6,0.6,2.4,237.3,6.3,60.3,43.0,42.9,2.9,235.8,5.5,71.6,473.1,6.6,1.2,63.2,1.6,1.0,5.5,4.8,0.0,98.7,20.4,5.0,0.5,0.0,2.9,5.8,192.0,38.4,100.0,2.5,2.5,97.0,Pac-12 (North),11.0,9.0,,43.0,20.7,,,,3.27,-13.57,0.083,0.0,1.0,0.0
Georgia State,2017,19.9,11.3,1.4,7.2,1.0,34.4,22.1,64.2,0.8,1.3,270.7,5.2,47.4,20.3,36.3,1.0,117.8,3.2,70.8,388.5,5.5,1.8,18.5,10.7,0.9,6.9,0.6,33.8,21.3,63.1,0.8,1.9,251.4,5.9,48.2,24.8,33.0,1.2,136.4,4.1,66.8,387.8,5.8,1.4,52.2,1.9,1.0,5.3,2.5,0.1,51.2,20.5,5.1,1.3,0.0,8.0,6.4,207.3,40.8,96.6,2.4,2.3,123.0,Sun Belt,5.0,3.0,,24.8,20.3,,,,-9.25,-10.66,0.583,0.625,7.0,5.0
South Alabama,2017,17.8,10.9,1.1,5.8,0.3,34.3,18.5,54.0,1.2,1.3,237.1,6.1,56.6,19.8,31.3,0.8,97.3,3.1,65.5,334.3,5.1,1.5,21.5,11.6,1.8,8.2,1.0,35.1,21.8,62.2,0.7,1.8,265.9,5.4,38.7,26.5,35.8,1.3,152.3,4.3,70.8,418.3,5.9,1.7,84.2,1.6,1.3,6.2,2.7,0.0,51.0,19.1,5.9,0.7,0.0,2.8,4.3,266.3,45.0,96.3,2.3,2.2,128.0,Sun Belt,8.0,5.0,,26.5,19.8,,,,-6.46,-11.71,0.33299999999999996,0.375,4.0,3.0
Tennessee,2017,16.4,7.9,2.1,6.4,0.7,26.6,15.0,56.4,0.8,0.9,173.7,5.6,41.4,19.8,34.3,1.2,117.9,3.4,60.9,291.6,4.8,1.5,21.8,7.7,1.3,12.8,0.8,23.3,12.8,55.2,0.4,1.3,161.7,6.6,53.0,29.1,46.3,2.4,251.3,5.4,69.5,412.9,5.9,1.3,66.7,1.8,1.2,5.8,2.7,0.1,56.7,21.3,5.9,1.2,0.0,9.3,8.0,276.9,46.8,100.0,2.3,2.3,110.0,SEC (East),8.0,8.0,,29.1,19.8,,23.0,25.0,3.41,-3.18,0.33299999999999996,0.0,4.0,0.0
Kansas,2017,16.2,9.4,1.3,5.5,0.8,38.3,20.8,54.1,1.4,1.2,226.4,5.5,46.1,18.7,32.6,0.9,102.6,3.1,70.9,329.0,4.6,2.2,22.0,11.8,1.4,8.8,0.4,31.9,22.1,69.2,0.3,2.6,296.8,6.0,51.3,43.4,40.8,2.6,172.5,4.2,72.7,469.3,6.5,0.8,85.0,1.7,1.4,6.2,4.3,0.0,87.1,20.5,7.3,1.1,0.0,6.8,6.2,286.2,39.5,100.0,1.9,1.9,35.0,Big 12,11.0,9.0,,43.4,18.7,,,,4.23,-12.35,0.083,0.0,1.0,0.0
Rutgers,2017,13.8,4.9,1.6,7.3,0.8,22.9,11.3,49.1,0.9,0.6,115.6,5.9,50.1,18.0,36.4,1.6,148.6,4.1,59.3,264.2,4.5,1.7,20.3,10.8,1.3,8.2,0.3,30.1,17.2,57.1,1.0,1.6,216.8,6.8,57.3,28.3,39.3,1.8,182.5,4.6,69.4,399.3,5.8,1.3,70.0,0.8,0.6,4.0,3.4,0.0,59.5,17.4,6.6,1.5,0.0,10.1,6.7,295.1,44.8,100.0,2.3,2.3,40.0,Big Ten (East),8.0,6.0,,28.3,18.0,,,,6.15,-2.27,0.33299999999999996,0.33299999999999996,4.0,3.0
Ball State,2017,18.8,8.9,1.2,8.7,0.6,33.8,19.0,56.3,1.2,0.9,177.2,4.1,39.9,17.9,41.2,1.3,158.7,3.9,74.9,335.8,4.5,1.8,20.2,10.2,1.3,8.8,0.5,26.3,15.5,58.9,0.5,2.4,233.6,4.1,39.8,40.7,37.3,2.3,188.0,5.0,63.6,421.6,6.6,1.0,56.3,1.3,0.8,4.4,4.0,0.1,86.8,21.7,6.0,0.8,0.0,7.3,8.7,216.4,36.1,96.3,2.3,2.2,79.0,MAC (West),10.0,8.0,,40.7,17.9,,,,-5.52,-19.27,0.16699999999999998,0.0,2.0,0.0
Texas State,2017,19.3,8.8,2.3,8.2,1.2,31.2,17.9,57.5,0.8,1.3,205.7,4.4,38.2,17.3,40.0,0.9,134.1,3.4,71.2,339.8,4.8,2.0,20.8,12.3,1.0,7.4,0.8,33.1,20.8,63.0,0.0,1.8,297.3,7.3,65.0,33.6,37.8,1.8,141.9,3.8,70.8,439.2,6.2,0.8,71.4,1.2,0.8,4.3,2.6,0.0,44.6,17.3,6.9,1.5,0.0,10.8,7.2,291.3,42.1,84.0,2.1,1.8,129.0,Sun Belt,10.0,7.0,,33.6,17.3,,,,-7.31,-19.31,0.16699999999999998,0.125,2.0,1.0
Brigham Young,2017,16.5,8.9,0.9,6.7,0.6,32.2,17.5,54.5,1.5,1.0,194.6,4.5,39.2,17.1,30.9,0.9,130.7,4.2,63.1,325.3,5.2,2.1,20.5,10.4,1.0,9.2,0.7,29.7,19.5,65.8,0.6,1.5,225.2,5.3,49.0,24.7,40.0,1.2,147.6,3.7,69.7,372.8,5.3,1.3,70.0,1.5,1.1,5.1,2.9,0.0,51.3,17.6,4.6,1.8,0.0,9.1,4.9,197.8,42.9,96.0,1.9,1.8,67.0,Ind,9.0,,,24.7,17.1,,,,-1.37,-8.06,0.308,,4.0,
Rice,2017,17.2,6.3,0.8,10.0,1.1,20.5,10.2,49.6,1.3,0.5,144.8,4.4,38.3,16.3,40.5,1.7,187.0,4.6,61.0,331.8,5.4,2.4,21.8,10.8,0.9,10.1,0.3,27.8,19.3,69.7,0.3,1.7,233.3,4.1,33.8,35.8,38.5,2.5,192.6,5.0,66.3,425.8,6.4,0.5,60.0,0.4,0.3,2.8,3.1,0.0,54.9,17.8,4.8,1.2,0.0,8.3,7.1,210.0,44.2,96.0,2.1,2.0,62.0,CUSA (West),11.0,7.0,,35.8,16.3,,,,-4.29,-18.37,0.083,0.125,1.0,1.0
San Jose State,2017,17.2,8.5,1.5,7.2,1.7,31.9,17.4,54.5,1.5,1.2,198.0,6.5,53.4,15.8,37.2,0.5,120.1,3.2,69.1,318.1,4.6,3.2,24.1,9.5,1.3,13.2,0.8,27.6,17.0,61.6,0.5,1.9,213.9,6.4,53.4,41.7,52.8,3.1,285.4,5.4,80.4,499.3,6.2,1.2,82.4,1.3,1.1,4.8,3.4,0.1,69.1,20.4,6.5,1.2,0.0,6.5,5.6,286.7,44.4,83.3,1.8,1.5,89.0,MWC (West),11.0,7.0,,41.7,15.8,,,,-2.32,-18.4,0.154,0.125,2.0,1.0
Illinois,2017,14.5,6.9,1.6,6.0,0.6,28.3,14.0,49.6,1.6,0.7,174.8,7.1,64.0,15.4,32.2,0.9,105.6,3.3,60.4,280.4,4.6,2.2,22.4,9.1,1.9,11.4,0.8,28.3,16.8,59.3,0.8,1.7,199.9,6.3,58.6,31.5,45.7,2.3,218.5,4.8,73.9,418.4,5.7,1.6,70.6,1.4,1.0,4.4,3.0,0.0,57.8,19.3,6.5,1.0,0.0,6.2,6.2,272.3,41.9,100.0,1.4,1.4,49.0,Big Ten (West),10.0,9.0,,31.5,15.4,,,,5.38,-7.87,0.16699999999999998,0.0,2.0,0.0
Charlotte,2017,13.9,5.8,1.0,7.1,0.3,26.0,12.2,46.8,1.3,0.8,136.9,6.5,65.0,14.2,35.7,1.1,166.3,4.7,61.7,303.2,4.9,1.7,23.5,11.2,1.3,11.0,0.8,30.8,21.3,69.1,0.2,1.5,248.8,5.0,41.7,32.8,43.1,2.2,205.7,4.8,73.8,454.4,6.2,0.9,30.8,1.1,0.3,2.3,3.6,0.0,82.8,23.1,7.1,1.3,0.0,6.8,5.1,305.5,43.1,84.2,1.6,1.3,56.0,CUSA (East),11.0,7.0,,32.8,14.2,,,,-6.0,-20.25,0.083,0.125,1.0,1.0
Kent State,2017,14.1,4.8,1.1,8.3,0.9,19.5,9.5,48.7,1.3,0.7,122.7,7.8,74.6,12.8,43.2,0.8,152.5,3.5,62.7,275.2,4.4,2.2,20.1,8.1,2.8,9.3,0.6,25.1,14.1,56.1,1.0,1.6,195.1,6.7,55.1,35.1,40.4,2.6,216.0,5.3,65.5,411.1,6.3,1.6,60.0,1.3,0.8,3.4,4.3,0.0,73.6,17.3,6.8,1.8,0.0,10.1,5.8,294.1,43.0,87.5,1.3,1.2,73.0,MAC (East),10.0,7.0,,35.1,12.8,,,,-1.75,-17.66,0.16699999999999998,0.125,2.0,1.0
UTEP,2017,12.3,5.2,1.3,5.8,0.5,27.6,12.6,45.6,1.2,0.6,136.2,5.8,53.3,11.8,28.8,0.8,95.5,3.3,56.3,231.7,4.1,1.7,23.8,9.8,1.7,12.6,0.7,28.3,17.9,63.4,0.5,2.0,212.3,6.4,57.8,36.8,43.1,2.7,234.8,5.5,71.3,447.1,6.3,1.2,42.9,0.6,0.3,2.3,3.0,0.0,64.8,21.6,6.6,1.1,0.0,4.5,4.2,290.3,44.1,94.7,1.6,1.5,63.0,CUSA (West),12.0,8.0,,36.8,11.8,,,,-3.67,-23.75,0.0,0.0,0.0,0.0
Oklahoma,2018,26.4,13.4,1.5,11.4,0.4,28.6,19.6,68.3,0.5,3.1,322.9,6.1,61.1,48.4,37.3,2.9,247.9,6.6,65.9,570.7,8.7,0.9,24.4,12.9,1.9,9.6,0.4,34.9,22.5,64.5,0.4,2.0,294.0,6.3,58.2,33.3,39.1,2.4,159.8,4.1,74.0,453.8,6.1,0.8,89.5,1.4,1.2,9.9,2.6,0.0,60.1,22.7,2.2,1.4,0.0,19.7,13.8,90.5,40.9,98.9,6.4,6.3,26.0,Big 12,2.0,1.0,,33.3,48.4,4.0,4.0,7.0,6.14,18.06,0.857,0.9,12.0,9.0
Utah State,2018,23.2,12.5,1.3,9.4,0.9,35.8,23.3,65.2,0.5,2.5,294.2,7.8,70.5,47.5,36.8,2.8,204.4,5.5,72.6,498.6,6.9,1.4,19.5,9.5,2.4,7.7,0.8,35.0,18.8,53.6,1.7,1.4,236.5,7.1,61.8,22.2,40.8,0.9,143.2,3.5,75.8,379.6,5.0,2.5,78.6,2.2,1.7,11.1,2.3,0.2,69.9,30.3,4.2,2.0,0.1,18.2,9.1,165.0,39.0,100.0,6.0,6.0,82.0,MWC (Mountain),2.0,1.0,,22.2,47.5,22.0,14.0,,-5.88,9.58,0.846,0.875,11.0,7.0
Alabama,2018,24.7,13.0,1.4,10.3,0.5,29.2,20.1,68.7,0.5,3.5,323.6,5.8,53.1,45.6,38.1,2.2,198.4,5.2,67.3,522.0,7.8,1.0,16.9,8.7,1.9,6.2,0.5,31.0,16.3,52.5,0.9,1.5,198.3,6.1,51.7,18.1,34.3,0.7,122.0,3.6,65.3,320.3,4.9,1.4,75.0,1.3,1.0,8.5,1.5,0.1,34.9,23.8,2.8,1.1,0.1,16.7,14.7,100.1,35.8,90.2,6.1,5.5,113.0,SEC (West),1.0,0.0,,18.1,45.6,2.0,1.0,1.0,6.63,25.29,0.9329999999999999,1.0,14.0,8.0
Clemson,2018,23.9,12.0,1.3,10.5,0.6,33.9,21.8,64.4,0.5,2.5,278.7,4.6,41.6,44.3,37.8,3.3,249.3,6.6,71.7,528.0,7.4,1.1,15.6,7.7,1.5,6.4,0.8,29.8,15.9,53.2,0.8,0.9,189.6,6.5,51.9,13.1,38.4,0.5,101.9,2.7,68.2,291.5,4.3,1.6,66.7,1.2,0.8,8.3,1.3,0.0,30.3,22.7,4.4,2.8,0.1,20.0,7.1,175.4,39.9,97.8,6.0,5.9,0.0,ACC (Atlantic),0.0,0.0,,13.1,44.3,1.0,1.0,2.0,5.19,26.45,1.0,1.0,15.0,8.0
Houston,2018,25.7,12.3,2.1,11.3,0.8,36.5,21.8,59.9,0.7,3.5,295.5,6.7,52.5,43.9,41.2,2.2,216.5,5.3,77.6,512.0,6.6,1.5,25.8,12.4,1.7,11.7,0.7,36.2,21.5,59.4,1.1,1.5,275.5,7.2,63.5,37.2,47.2,3.2,221.3,4.7,83.4,496.8,6.0,1.8,72.7,0.8,0.6,7.6,1.8,0.0,37.2,21.0,4.6,1.3,0.0,12.8,9.8,194.1,42.1,98.7,5.8,5.8,20.0,American (West),5.0,3.0,,37.2,43.9,,17.0,,-4.82,1.18,0.615,0.625,8.0,5.0
UCF,2018,26.8,10.8,2.5,13.5,0.5,30.2,17.2,57.1,0.5,2.2,257.5,7.5,65.2,43.2,45.6,3.2,266.1,5.8,75.8,523.5,6.9,1.1,23.5,9.4,1.8,12.3,1.1,31.8,17.6,55.4,1.1,1.2,211.4,8.0,74.2,22.7,47.4,1.3,224.3,4.7,79.2,435.7,5.5,2.2,85.7,1.1,0.9,8.5,2.2,0.0,37.6,17.5,3.6,1.5,0.0,14.6,9.5,157.1,43.4,100.0,5.7,5.7,14.0,American (East),1.0,0.0,,22.7,43.2,11.0,7.0,21.0,-2.78,14.53,0.9229999999999999,1.0,12.0,8.0
Memphis,2018,24.6,11.0,1.8,11.8,0.5,29.5,18.3,62.0,0.7,2.0,243.2,7.2,59.5,42.9,43.9,3.4,279.9,6.4,73.4,523.1,7.1,1.2,22.2,11.1,2.0,9.1,0.9,34.4,19.7,57.4,0.6,1.7,256.4,6.3,55.4,31.9,42.0,2.2,171.8,4.1,76.4,428.1,5.6,1.5,75.0,1.4,1.1,8.6,3.9,0.1,68.5,17.8,4.1,2.2,0.1,22.6,10.2,178.8,43.2,96.2,5.6,5.4,21.0,American (West),6.0,3.0,,31.9,42.9,,,,-3.88,2.27,0.5710000000000001,0.625,8.0,5.0
Ohio State,2018,28.8,16.5,2.6,9.7,0.6,40.0,28.2,70.5,0.6,3.6,358.7,8.3,75.4,42.4,40.7,1.7,177.0,4.3,80.7,535.7,6.6,1.2,20.3,10.3,2.6,7.4,0.9,34.9,19.4,55.6,0.8,1.3,245.2,5.8,55.8,25.5,34.9,1.8,158.8,4.6,69.8,404.0,5.8,1.6,72.2,1.3,0.9,8.2,1.9,0.0,33.1,17.8,4.4,1.9,0.0,15.2,7.9,189.4,42.8,100.0,5.4,5.4,36.0,Big Ten (East),1.0,1.0,,25.5,42.4,3.0,2.0,5.0,4.1,17.74,0.929,0.889,13.0,8.0
Toledo,2018,23.0,10.3,2.5,10.2,0.5,30.4,16.9,55.7,0.8,2.5,227.9,7.6,71.6,40.4,40.9,2.3,215.9,5.3,71.3,443.8,6.2,1.4,22.1,10.8,2.4,8.9,0.7,35.8,21.8,60.9,0.9,1.5,255.1,7.7,70.9,30.5,38.2,2.4,177.2,4.6,73.9,432.3,5.8,1.6,75.0,1.5,1.2,8.4,2.9,0.1,58.1,19.9,4.7,2.8,0.1,36.5,13.2,192.1,40.9,97.0,5.1,4.9,78.0,MAC (West),6.0,3.0,,30.5,40.4,,,,-5.0,-0.7,0.5379999999999999,0.625,7.0,5.0
West Virginia,2018,24.3,14.4,1.6,8.3,0.6,37.1,24.3,65.4,0.8,3.2,351.3,7.1,66.7,40.3,35.4,1.8,160.9,4.5,72.5,512.3,7.1,1.4,22.1,10.9,1.6,9.6,0.8,32.4,20.6,63.5,1.3,1.8,258.7,6.8,60.1,27.2,37.1,1.3,148.2,4.0,69.5,406.8,5.9,2.0,80.0,1.7,1.3,8.9,1.8,0.0,31.0,17.7,3.6,0.9,0.0,5.2,5.6,145.3,40.6,98.3,5.0,4.9,29.0,Big 12,4.0,3.0,,27.2,40.3,20.0,6.0,17.0,3.85,12.6,0.667,0.667,8.0,6.0
Syracuse,2018,23.6,10.3,2.2,11.0,0.5,35.6,20.8,58.5,0.9,1.7,264.7,7.2,59.1,40.2,45.6,2.9,202.1,4.4,81.2,466.8,5.7,1.4,19.9,10.2,1.7,8.0,1.0,35.6,19.6,55.1,1.4,1.5,264.1,7.6,61.5,27.0,37.5,1.5,162.5,4.3,73.2,426.5,5.8,2.4,88.2,2.6,2.3,11.6,2.2,0.0,43.1,19.3,5.2,1.8,0.1,27.4,15.5,223.9,42.8,100.0,4.7,4.7,1.0,ACC (Atlantic),3.0,2.0,,27.0,40.2,15.0,12.0,,1.3,12.14,0.769,0.75,10.0,6.0
Ohio,2018,24.5,9.2,2.3,13.0,0.8,23.9,14.2,59.5,0.6,1.9,208.2,4.9,50.2,40.1,42.7,3.1,258.7,6.1,66.6,466.9,7.0,1.5,19.7,10.6,1.4,7.7,1.2,32.5,19.7,60.7,1.2,1.8,253.8,7.5,68.5,24.6,31.5,1.3,137.0,4.3,64.0,390.8,6.1,2.4,76.5,1.3,1.0,8.2,3.1,0.1,72.8,23.7,3.3,1.7,0.1,14.7,8.7,142.1,43.0,100.0,5.2,5.2,71.0,MAC (East),4.0,2.0,,24.6,40.1,,,,-5.95,4.51,0.6920000000000001,0.75,9.0,6.0
Oklahoma State,2018,26.1,14.2,1.8,10.2,0.7,37.8,22.5,59.3,1.0,2.5,308.7,6.8,70.5,38.4,39.9,2.3,190.7,4.8,77.8,499.4,6.4,1.7,23.2,12.0,2.8,8.3,0.6,34.8,21.5,61.7,0.4,2.1,267.1,6.2,52.1,32.5,40.2,2.0,185.4,4.6,74.9,452.5,6.0,1.0,72.7,1.7,1.2,8.4,2.2,0.0,43.7,19.6,4.2,1.5,0.0,9.5,6.5,182.2,43.9,96.8,4.8,4.7,32.0,Big 12,6.0,6.0,,32.5,38.4,,15.0,,3.67,6.82,0.5379999999999999,0.33299999999999996,7.0,3.0
Georgia,2018,23.6,10.1,1.5,12.1,0.6,25.5,17.3,67.8,0.4,2.4,226.9,5.5,49.6,37.9,40.4,2.1,239.2,5.9,65.9,466.1,7.1,1.0,17.1,8.6,1.4,7.1,0.6,30.2,18.4,61.0,0.6,0.9,180.3,4.8,37.5,19.2,33.4,1.3,134.0,4.0,63.6,314.3,4.9,1.2,82.6,1.6,1.4,8.7,1.4,0.0,32.6,22.9,3.1,1.6,0.1,26.1,16.6,130.7,42.6,100.0,4.6,4.6,106.0,SEC (East),3.0,1.0,,19.2,37.9,7.0,2.0,3.0,6.33,20.69,0.7859999999999999,0.875,11.0,7.0
Washington State,2018,24.5,17.8,1.9,4.5,0.3,52.1,36.8,70.6,0.8,3.0,373.5,6.6,65.0,37.5,21.4,1.8,78.9,3.7,73.5,452.5,6.2,1.1,19.5,9.0,2.7,7.8,0.8,30.1,17.8,59.1,0.9,1.3,216.9,7.2,60.4,23.3,34.3,1.6,142.0,4.1,64.4,358.9,5.6,1.8,66.7,1.2,0.8,6.9,2.0,0.1,54.2,27.1,3.5,1.2,0.0,7.2,5.9,161.8,45.7,95.2,4.8,4.6,95.0,Pac-12 (North),2.0,2.0,,23.3,37.5,10.0,7.0,,-0.04,12.19,0.846,0.778,11.0,7.0
Appalachian State,2018,20.4,8.6,1.7,10.1,0.4,24.5,15.1,61.4,0.9,2.1,190.6,6.3,57.5,37.3,41.5,2.4,240.4,5.8,66.1,431.0,6.5,1.3,16.0,7.5,1.5,7.0,0.5,28.5,16.2,56.6,1.3,0.6,162.2,6.0,46.8,15.5,36.4,0.9,125.9,3.5,64.9,288.1,4.4,1.8,75.0,1.2,0.9,7.6,1.8,0.1,51.0,28.8,4.1,2.2,0.2,26.8,12.5,173.5,42.6,98.4,4.9,4.8,120.0,Sun Belt (East),2.0,1.0,,15.5,37.3,,25.0,,-4.78,9.76,0.846,0.875,11.0,7.0
Texas Tech,2018,26.6,16.7,1.9,7.9,0.6,44.6,30.1,67.5,1.3,2.3,352.6,7.9,73.8,37.3,36.4,2.2,131.8,3.6,81.0,484.3,6.0,1.8,23.1,11.8,2.3,8.9,0.5,36.2,20.5,56.7,1.0,2.3,288.3,7.3,61.8,31.1,39.3,1.3,160.6,4.1,75.4,448.9,6.0,1.5,89.5,1.6,1.4,8.8,2.9,0.0,69.2,23.7,4.3,1.2,0.0,11.8,10.1,182.3,42.1,98.2,4.7,4.6,34.0,Big 12,7.0,6.0,,31.1,37.3,,25.0,,3.76,5.09,0.41700000000000004,0.33299999999999996,5.0,3.0
Missouri,2018,24.6,12.3,2.4,9.9,0.5,34.7,21.6,62.3,0.6,2.2,279.4,6.9,61.5,36.6,42.5,2.1,202.4,4.8,77.2,481.8,6.2,1.2,18.8,10.5,1.8,6.5,0.5,34.2,19.1,55.7,0.8,1.8,262.0,6.7,58.4,25.5,34.2,0.8,126.5,3.7,68.4,388.5,5.7,1.2,73.5,2.6,1.9,9.7,1.3,0.0,25.7,19.6,3.8,1.5,0.0,4.0,2.6,167.5,43.6,94.4,4.2,3.9,109.0,SEC (East),5.0,4.0,,25.5,36.6,,24.0,,5.75,13.14,0.615,0.5,8.0,4.0
Texas A&M,2018,25.8,11.8,2.4,11.6,0.6,34.0,19.5,57.5,0.7,1.9,252.6,6.2,50.9,36.0,41.2,2.2,219.0,5.3,75.2,471.6,6.3,1.3,17.0,9.5,1.6,5.8,0.3,30.9,18.8,60.7,0.5,2.0,253.2,6.7,56.7,25.3,29.5,1.1,95.2,3.2,60.4,348.4,5.8,0.8,69.7,2.5,1.8,9.3,1.7,0.1,42.2,25.0,3.8,1.8,0.0,16.1,8.7,196.1,51.0,100.0,4.0,4.0,115.0,SEC (West),4.0,3.0,,25.3,36.0,16.0,16.0,,7.15,13.61,0.6920000000000001,0.625,9.0,5.0
Boise State,2018,24.2,13.0,1.3,9.8,0.4,35.4,23.8,67.4,0.6,2.4,292.0,5.8,53.8,35.4,39.9,1.8,167.5,4.2,75.3,459.5,6.1,1.0,17.8,9.5,1.4,7.0,1.3,29.4,18.5,62.8,0.5,1.3,233.0,6.0,45.8,22.1,33.7,1.2,122.9,3.6,63.1,355.9,5.6,1.8,60.0,1.5,0.9,7.2,2.2,0.1,47.8,22.2,3.8,2.4,0.1,20.0,8.4,138.6,36.8,96.7,4.6,4.5,83.0,MWC (Mountain),3.0,1.0,,22.1,35.4,23.0,17.0,22.0,-0.46,8.69,0.769,0.875,10.0,7.0
Michigan,2018,21.5,9.5,1.6,10.5,0.2,26.8,17.2,64.1,0.7,1.8,215.7,6.8,63.5,35.2,42.2,2.0,203.8,4.8,69.0,419.5,6.1,0.9,15.8,6.2,2.7,6.9,0.5,25.4,12.5,49.4,0.8,1.0,141.8,5.8,56.0,19.4,34.6,1.2,133.5,3.9,60.0,275.2,4.6,1.3,77.8,2.1,1.6,8.6,2.2,0.1,41.0,19.0,3.3,2.3,0.1,24.3,10.5,155.4,47.0,98.0,3.8,3.8,37.0,Big Ten (East),3.0,1.0,,19.4,35.2,14.0,4.0,14.0,5.47,16.47,0.769,0.889,10.0,8.0
Florida,2018,21.8,9.5,1.3,11.1,0.6,28.0,16.7,59.6,0.5,2.2,213.5,7.3,62.7,35.0,40.3,1.8,213.3,5.3,68.3,426.8,6.2,1.1,17.8,7.6,2.1,8.1,0.8,29.2,15.8,54.2,1.1,1.2,178.9,6.7,52.4,20.0,37.6,1.0,159.8,4.2,66.8,338.7,5.1,1.9,90.0,1.5,1.4,8.4,0.9,0.0,16.5,17.8,4.2,2.2,0.1,22.4,10.4,188.0,45.3,100.0,4.2,4.2,107.0,SEC (East),3.0,3.0,,20.0,35.0,7.0,7.0,,4.04,13.66,0.769,0.625,10.0,5.0
