,first_down,first_down_pass,first_down_penalty,first_down_rush,fumbles_lost,g,pass_att,pass_cmp,pass_cmp_pct,pass_int,pass_td,pass_yds,penalty,penalty_yds,points,ranker,rush_att,rush_td,rush_yds,rush_yds_per_att,school_name,tot_plays,tot_yds,tot_yds_per_play,turnovers,year
75,19.5,11.8,1.5,6.1,0.8,13,41.6,21.8,52.5,0.9,1.8,277.0,7.4,62.8,23.6,76,32.5,0.9,107.3,3.3,Akron,74.1,384.3,5.2,1.7,2005
76,20.6,11.5,1.0,8.2,0.4,11,38.7,23.5,60.8,0.5,1.5,260.1,8.4,77.9,23.6,77,39.5,1.4,158.8,4.0,Central Michigan,78.2,418.9,5.4,0.9,2005
77,18.7,9.9,2.4,6.4,1.0,13,34.8,20.4,58.5,0.6,1.2,222.8,9.5,83.4,23.5,78,32.9,1.2,110.3,3.4,Colorado,67.8,333.1,4.9,1.6,2005
78,20.4,11.0,2.0,7.4,1.6,11,34.9,21.1,60.4,1.1,1.3,235.9,7.7,67.3,23.4,79,32.5,1.1,122.5,3.8,Florida International,67.5,358.5,5.3,2.7,2005
79,18.6,6.8,0.9,10.8,0.8,12,25.3,11.9,47.2,1.3,0.7,144.6,8.8,69.3,23.0,80,48.3,1.9,203.0,4.2,South Florida,73.5,347.6,4.7,2.1,2005
80,19.5,9.9,2.5,7.1,1.1,11,33.5,19.2,57.3,1.5,1.7,229.3,6.6,52.8,22.9,81,34.7,1.0,122.0,3.5,Arizona,68.2,351.3,5.2,2.5,2005
81,19.6,9.6,1.5,8.5,0.8,11,36.6,20.3,55.3,1.5,2.2,219.6,6.7,55.0,22.5,82,38.6,0.8,131.2,3.4,Indiana,75.3,350.8,4.7,2.3,2005
82,17.4,8.1,1.5,7.7,0.7,11,32.7,15.5,47.5,1.0,1.3,200.9,6.3,52.2,22.5,83,35.4,1.3,144.5,4.1,San Jose State,68.1,345.5,5.1,1.7,2005
83,17.3,8.8,1.7,6.8,0.8,12,33.0,17.6,53.3,1.6,1.1,195.7,7.3,65.9,22.4,84,35.4,1.3,134.0,3.8,Kansas,68.4,329.7,4.8,2.4,2005
84,18.4,12.0,2.0,4.4,0.8,11,38.5,21.7,56.5,1.7,1.5,257.3,8.6,77.6,22.1,85,31.8,0.7,78.4,2.5,Idaho,70.3,335.6,4.8,2.5,2005
85,18.5,8.5,1.4,8.6,0.7,12,29.3,17.4,59.5,0.3,1.3,216.4,6.2,46.8,21.9,86,38.6,1.0,142.5,3.7,Alabama,67.8,358.9,5.3,1.0,2005
86,20.5,4.0,2.0,14.5,1.5,11,19.1,8.1,42.4,1.1,0.8,103.3,4.9,44.2,21.9,87,54.5,2.0,234.2,4.3,Rice,73.6,337.5,4.6,2.5,2005
87,19.4,10.8,1.5,7.1,0.4,11,38.4,23.8,62.1,0.5,1.5,222.7,5.7,51.8,21.8,88,32.6,0.9,123.2,3.8,Eastern Michigan,71.0,345.9,4.9,0.9,2005
88,16.7,7.3,1.6,7.8,1.5,11,27.6,16.2,58.6,0.8,0.5,168.8,4.7,41.1,21.7,89,35.5,1.9,128.6,3.6,Kentucky,63.2,297.5,4.7,2.3,2005
89,20.4,9.5,2.0,8.8,1.3,11,36.8,19.7,53.6,1.0,1.2,210.2,8.5,67.4,21.7,90,36.6,1.5,139.2,3.8,Louisiana-Monroe,73.5,349.4,4.8,2.3,2005
90,18.2,9.8,1.2,7.2,1.1,11,35.6,20.2,56.6,1.1,1.2,208.0,8.1,69.6,21.5,91,35.0,0.9,109.9,3.1,Baylor,70.6,317.9,4.5,2.2,2005
91,17.5,9.5,1.7,6.3,1.1,11,29.5,15.5,52.5,0.7,1.1,222.8,6.2,50.5,21.5,92,34.5,1.4,135.2,3.9,Washington,64.0,358.0,5.6,1.8,2005
92,17.9,10.3,1.2,6.5,0.9,11,38.5,19.8,51.5,1.5,1.8,231.9,5.4,48.4,21.3,93,31.0,0.8,89.0,2.9,Tulane,69.5,320.9,4.6,2.4,2005
93,17.1,8.6,1.4,7.1,0.6,11,30.7,18.8,61.2,0.7,1.6,189.0,6.6,59.0,21.2,94,37.5,0.7,110.0,2.9,Ball State,68.2,299.0,4.4,1.4,2005
94,15.4,7.6,1.5,6.3,0.8,12,27.9,15.3,54.6,1.2,1.2,190.2,7.6,61.9,20.8,95,36.7,1.1,124.4,3.4,North Carolina State,64.6,314.6,4.9,2.0,2005
95,16.1,7.5,1.6,6.9,1.3,11,29.4,15.4,52.3,0.7,0.9,176.1,6.9,60.8,20.8,96,37.8,1.2,132.2,3.5,SMU,67.2,308.3,4.6,2.0,2005
96,17.9,7.8,1.4,8.7,1.6,11,29.3,14.5,49.4,1.5,1.0,170.9,7.5,57.5,20.2,97,39.3,1.5,153.9,3.9,Oklahoma State,68.5,324.8,4.7,3.2,2005
97,18.7,8.3,1.5,8.9,0.5,11,28.4,15.8,55.8,1.4,1.0,175.6,6.2,45.6,20.0,98,42.9,1.5,140.3,3.3,Army,71.3,315.9,4.4,1.8,2005
98,17.4,9.4,1.4,6.6,0.5,11,28.7,18.9,65.8,0.6,0.8,198.5,8.1,73.3,19.1,99,39.0,1.6,109.1,2.8,Middle Tennessee State,67.7,307.5,4.5,1.1,2005
99,18.4,8.7,2.0,7.6,1.0,11,27.9,16.8,60.3,0.7,1.3,200.0,6.3,61.6,18.9,100,39.7,0.9,117.0,2.9,Utah State,67.6,317.0,4.7,1.7,2005
100,18.4,9.8,1.8,6.7,0.6,11,35.8,19.5,54.6,1.5,1.4,217.2,8.3,60.9,18.8,101,33.3,0.9,108.0,3.2,UNLV,69.1,325.2,4.7,2.2,2005
101,17.8,8.9,1.3,7.6,1.3,11,32.4,16.9,52.2,1.2,1.0,198.0,7.9,60.9,18.6,102,36.3,0.9,128.3,3.5,Tennessee,68.6,326.3,4.8,2.5,2005
102,20.0,9.3,2.0,8.7,0.6,12,34.8,16.4,47.1,1.0,1.0,195.3,7.3,57.2,18.5,103,38.7,1.1,153.8,4.0,Georgia Tech,73.5,349.0,4.7,1.6,2005
103,20.1,10.7,1.5,7.8,1.0,11,37.0,20.7,56.0,1.3,1.1,205.1,5.3,38.7,18.5,104,34.1,1.2,123.9,3.6,Marshall,71.1,329.0,4.6,2.3,2005
104,18.0,9.1,1.9,7.0,0.8,11,32.4,16.6,51.4,1.1,0.8,214.3,8.0,66.9,18.0,105,36.6,0.9,101.5,2.8,North Carolina,69.0,315.7,4.6,1.9,2005
105,20.0,9.4,2.0,8.6,1.1,11,31.6,17.9,56.6,1.2,1.4,199.9,6.2,52.4,17.5,106,38.7,0.9,124.5,3.2,Cincinnati,70.4,324.5,4.6,2.3,2005
106,14.7,4.6,1.7,8.4,0.5,11,24.0,10.9,45.5,1.1,0.5,118.5,7.5,62.5,17.5,107,38.8,1.5,174.1,4.5,Ohio,62.8,292.5,4.7,1.6,2005
107,20.0,9.0,1.4,9.6,0.5,11,33.7,20.2,59.8,1.3,1.1,196.5,6.3,50.6,17.0,108,39.8,0.8,158.2,4.0,Illinois,73.5,354.6,4.8,1.7,2005
108,19.1,11.3,1.9,5.8,1.3,12,45.6,25.8,56.7,1.8,1.4,266.0,5.3,41.2,16.5,109,28.9,0.7,78.4,2.7,New Mexico State,74.5,344.4,4.6,3.2,2005
109,16.0,10.5,2.0,3.5,0.8,11,42.5,23.8,56.1,2.0,1.4,237.5,6.8,56.7,16.4,110,25.8,0.5,45.9,1.8,Kent State,68.3,283.4,4.2,2.8,2005
110,14.0,5.5,1.4,7.2,0.8,11,25.8,12.2,47.2,1.5,0.5,121.0,7.4,63.7,16.1,111,39.5,1.5,127.1,3.2,Duke,65.4,248.1,3.8,2.4,2005
111,16.9,7.2,1.6,8.1,1.0,11,27.1,13.6,50.3,1.3,1.1,166.9,6.5,56.0,15.9,112,39.1,0.5,118.2,3.0,Troy,66.2,285.1,4.3,2.3,2005
112,13.7,5.6,1.4,6.7,0.7,11,25.3,12.3,48.6,1.2,0.8,129.3,8.2,74.3,14.3,113,36.8,0.7,142.6,3.9,North Texas,62.1,271.9,4.4,1.9,2005
113,14.6,6.2,0.8,7.6,0.9,11,27.5,13.3,48.3,0.9,0.9,138.5,6.4,55.7,13.9,114,35.0,0.8,137.6,3.9,Mississippi State,62.5,276.2,4.4,1.8,2005
114,12.9,6.5,1.2,5.3,1.1,11,27.6,12.6,45.7,1.4,0.5,150.8,6.1,50.2,13.8,115,36.0,1.0,106.5,3.0,Syracuse,63.6,257.4,4.0,2.5,2005
115,16.4,7.8,1.3,7.3,0.7,11,27.0,14.2,52.5,1.5,1.2,177.8,8.3,67.0,13.5,116,38.5,0.5,114.5,3.0,Florida Atlantic,65.5,292.3,4.5,2.3,2005
116,14.5,9.6,1.1,3.7,0.5,11,33.7,17.9,53.1,1.6,0.8,208.5,5.5,42.2,13.5,117,30.2,0.5,73.3,2.4,Ole Miss,63.9,281.7,4.4,2.2,2005
117,15.5,6.9,1.7,6.9,1.1,11,30.1,17.4,57.7,1.4,0.6,170.5,6.9,62.6,10.0,118,37.4,0.6,107.9,2.9,Buffalo,67.5,278.5,4.1,2.5,2005
118,15.0,7.5,1.7,5.7,1.4,11,30.1,14.4,47.7,1.3,0.4,165.5,5.2,42.0,9.7,119,34.6,0.8,82.0,2.4,Temple,64.7,247.5,3.8,2.6,2005
0,27.4,20.1,1.4,6.0,1.1,14,43.9,31.7,72.2,0.9,4.4,441.3,7.4,66.4,46.9,1,21.3,1.6,117.9,5.5,Hawaii,65.2,559.2,8.6,2.0,2006
1,21.1,8.5,0.9,11.6,0.8,13,23.5,15.7,66.7,0.7,1.9,206.5,5.8,49.8,39.7,2,42.4,3.0,214.2,5.1,Boise State,65.9,420.6,6.4,1.5,2006
2,21.0,7.0,1.1,12.9,0.7,13,17.9,11.5,63.9,0.6,1.2,158.4,6.8,66.7,38.8,3,45.4,3.7,303.0,6.7,West Virginia,63.3,461.4,7.3,1.3,2006
3,22.8,11.5,1.6,9.6,1.2,13,29.5,18.8,63.8,0.5,1.7,290.0,5.0,44.8,37.8,4,37.2,2.7,185.3,5.0,Louisville,66.7,475.3,7.1,1.8,2006
4,23.6,15.3,1.4,6.9,0.3,13,34.8,23.9,68.8,0.7,2.5,323.5,7.2,59.2,36.8,5,33.6,2.1,141.9,4.2,Brigham Young,68.4,465.5,6.8,1.0,2006
5,21.8,9.7,2.5,9.7,1.1,13,28.5,18.8,65.8,0.7,2.4,228.8,5.5,50.8,35.9,6,37.2,1.8,162.6,4.4,Texas,65.7,391.5,6.0,1.8,2006
6,20.8,9.1,0.8,10.8,0.8,13,24.7,13.4,54.2,0.8,2.1,201.8,5.7,47.2,35.2,7,40.2,2.2,208.0,5.2,Oklahoma State,64.8,409.8,6.3,1.6,2006
7,20.1,10.4,0.7,9.0,0.9,13,26.2,17.0,65.0,0.5,2.4,214.7,4.8,43.4,34.6,8,36.9,1.9,169.8,4.6,Ohio State,63.1,384.5,6.1,1.4,2006
8,21.8,10.6,1.2,9.9,0.9,13,28.3,18.8,66.6,0.7,2.3,251.7,6.4,50.5,33.7,9,34.6,1.9,165.8,4.8,LSU,62.9,417.5,6.6,1.6,2006
9,22.2,11.6,0.7,9.9,0.8,14,31.8,21.4,67.4,0.4,2.1,277.8,6.8,58.1,33.0,10,35.0,2.1,168.3,4.8,Houston,66.8,446.1,6.7,1.1,2006
10,20.2,11.0,1.1,8.2,0.6,13,31.8,18.8,59.3,1.1,1.9,253.2,5.5,47.7,32.8,11,32.8,1.6,162.8,5.0,California,64.6,416.0,6.4,1.7,2006
11,19.0,7.7,1.2,10.2,1.3,13,25.2,15.2,60.6,0.8,1.4,193.1,4.2,36.2,32.7,12,38.1,2.4,217.8,5.7,Clemson,63.2,410.9,6.5,2.2,2006
12,23.8,17.2,1.8,4.8,1.0,13,50.4,33.7,66.9,0.8,3.0,369.5,7.4,64.9,32.5,13,16.9,1.0,78.4,4.6,Texas Tech,67.3,447.8,6.7,1.8,2006
13,17.9,10.8,1.3,5.9,0.8,12,27.7,19.0,68.7,0.8,2.3,249.3,5.7,43.9,31.8,14,31.7,1.3,123.0,3.9,Pitt,59.3,372.3,6.3,1.5,2006
14,24.6,17.9,1.9,4.8,1.8,12,50.6,35.1,69.4,1.0,2.8,399.3,7.3,73.8,31.2,15,26.9,1.3,75.8,2.8,New Mexico State,77.5,475.2,6.1,2.8,2006
15,21.5,12.1,1.5,7.9,0.5,13,36.2,22.3,61.6,0.5,2.8,264.1,6.7,53.5,31.0,16,32.5,1.1,125.7,3.9,Notre Dame,68.8,389.8,5.7,1.1,2006
16,20.4,10.3,1.1,8.9,1.2,14,29.4,17.4,59.4,0.6,2.3,244.1,5.3,43.9,30.6,17,39.6,1.9,170.5,4.3,Nebraska,68.9,414.6,6.0,1.8,2006
17,20.8,12.2,1.2,7.4,0.5,13,34.4,21.0,61.1,0.8,2.3,263.8,6.2,50.2,30.5,18,32.0,1.4,128.0,4.0,USC,66.4,391.8,5.9,1.4,2006
18,18.4,9.4,1.1,7.9,1.6,14,24.3,14.6,60.3,0.8,1.6,191.6,4.9,37.2,30.3,19,39.8,1.8,177.1,4.5,Oklahoma,64.1,368.7,5.8,2.4,2006
19,22.4,12.9,1.5,8.0,1.2,13,35.8,22.4,62.6,0.8,2.2,276.2,4.5,36.9,30.1,20,35.2,1.2,149.5,4.3,Missouri,70.9,425.6,6.0,2.0,2006
20,20.6,9.2,1.5,9.9,1.0,13,26.3,16.6,63.2,0.9,1.8,187.4,4.2,33.6,30.1,21,39.3,2.0,170.2,4.3,Nevada,65.6,357.5,5.4,1.9,2006
21,16.8,7.0,1.2,8.6,0.5,13,22.9,12.7,55.4,1.0,0.9,164.9,4.6,37.5,29.8,22,38.2,2.2,180.2,4.7,Rutgers,61.1,345.1,5.6,1.5,2006
22,18.7,10.3,1.8,6.6,0.8,14,31.9,20.0,62.6,0.8,2.0,245.9,5.9,50.2,29.7,23,30.1,1.5,129.4,4.3,Central Michigan,62.1,375.3,6.0,1.6,2006
23,20.4,10.9,1.1,8.4,0.7,14,28.5,18.2,63.9,1.0,2.1,236.1,8.3,63.4,29.7,24,34.0,1.7,160.0,4.7,Florida,62.5,396.1,6.3,1.7,2006
24,23.5,11.6,1.5,10.4,1.1,13,37.4,22.2,59.3,1.4,1.4,241.0,7.5,60.0,29.5,25,36.3,2.0,181.8,5.0,Oregon,73.7,422.8,5.7,2.5,2006
25,19.3,9.1,1.0,9.2,0.3,13,25.5,15.8,62.2,0.6,1.7,195.2,4.8,43.8,29.2,26,41.2,1.6,175.5,4.3,Michigan,66.6,370.8,5.6,0.9,2006
26,22.0,9.2,1.3,11.5,1.0,13,27.1,16.6,61.4,0.5,1.2,213.8,7.2,60.6,29.2,27,42.8,2.2,194.6,4.5,Texas Christian,69.9,408.5,5.8,1.5,2006
27,18.8,9.4,1.0,8.5,1.2,13,25.5,15.0,58.9,0.7,1.6,211.5,4.7,37.3,29.2,28,41.2,1.8,161.7,3.9,Wisconsin,66.7,373.2,5.6,1.9,2006
28,18.7,8.2,1.6,8.9,1.2,12,30.3,16.9,55.9,1.6,1.6,197.7,5.6,46.2,29.0,29,36.5,1.7,176.4,4.8,Kansas,66.8,374.1,5.6,2.8,2006
29,17.9,6.4,1.4,10.1,0.5,14,21.6,11.0,51.0,1.3,1.6,149.5,5.9,53.9,28.9,30,38.5,1.9,228.5,5.9,Arkansas,60.1,378.0,6.3,1.8,2006
30,18.9,9.6,0.5,8.8,0.2,13,28.7,16.8,58.4,0.8,1.7,221.1,5.2,43.8,28.9,31,35.9,1.9,154.4,4.3,Minnesota,64.6,375.5,5.8,1.1,2006
31,20.9,2.3,1.0,17.6,1.5,13,8.6,3.9,45.5,0.3,0.5,56.0,4.0,33.7,28.2,32,58.8,3.0,327.0,5.6,Navy,67.4,383.0,5.7,1.8,2006
32,18.8,9.6,0.7,8.5,0.6,13,31.6,18.3,57.9,0.9,1.9,227.9,6.2,57.2,27.9,33,34.7,1.1,140.5,4.0,Utah,66.3,368.4,5.6,1.5,2006
33,19.2,10.7,1.3,7.2,1.1,14,30.4,18.5,60.9,0.6,1.4,242.4,6.3,59.8,27.8,34,33.9,1.4,118.2,3.5,Oregon State,64.2,360.6,5.6,1.8,2006
34,19.2,11.9,0.8,6.5,0.7,13,31.9,20.4,63.9,0.8,1.8,264.5,4.9,37.7,27.8,35,29.4,1.3,108.0,3.7,Tennessee,61.3,372.5,6.1,1.5,2006
35,20.4,7.9,1.3,11.2,0.7,13,25.4,15.5,61.2,0.3,1.0,190.5,5.9,47.9,27.8,36,41.5,2.5,206.8,5.0,Texas A&M,66.9,397.4,5.9,1.0,2006
36,19.8,10.5,0.8,8.5,0.8,13,28.1,18.7,66.6,0.7,1.2,226.5,5.1,44.0,27.7,37,37.2,2.3,162.1,4.4,Tulsa,65.3,388.5,5.9,1.5,2006
37,17.7,12.7,1.8,3.2,0.7,12,37.3,24.2,64.9,1.4,2.4,312.8,6.1,54.3,27.3,38,24.0,0.7,57.6,2.4,UTEP,61.3,370.4,6.0,2.1,2006
38,17.1,10.3,2.0,4.8,0.5,12,31.1,19.3,62.2,0.9,2.3,259.3,5.0,45.7,27.2,39,30.5,0.8,91.9,3.0,Ball State,61.6,351.3,5.7,1.4,2006
39,17.1,8.4,1.6,7.1,1.0,12,26.3,16.9,64.2,0.8,2.4,194.3,6.5,53.5,27.1,40,33.7,0.6,125.3,3.7,SMU,60.0,319.5,5.3,1.8,2006
40,19.5,9.6,2.3,7.6,0.5,13,33.5,19.1,57.0,1.1,2.2,214.1,5.8,42.8,26.9,41,33.7,1.2,131.0,3.9,Rice,67.2,345.1,5.1,1.6,2006
41,19.2,9.1,1.4,8.7,0.8,13,26.8,14.6,54.4,1.1,1.8,197.6,7.9,64.2,26.8,42,38.2,1.3,169.7,4.4,Arizona State,65.1,367.3,5.6,1.9,2006
42,19.5,10.9,1.4,7.2,0.8,13,33.5,21.0,62.6,0.5,2.4,276.7,6.2,52.8,26.7,43,31.6,0.9,98.6,3.1,Kentucky,65.2,375.3,5.8,1.3,2006
43,20.8,10.9,1.5,8.4,0.8,13,29.9,18.7,62.5,1.0,1.8,250.7,6.6,52.2,26.6,44,31.8,1.5,144.3,4.5,South Carolina,61.8,395.0,6.4,1.8,2006
44,16.2,10.3,1.2,4.7,0.8,13,33.8,18.4,54.4,1.2,1.5,233.8,6.8,53.6,26.5,45,27.9,1.3,96.5,3.5,Florida State,61.7,330.3,5.4,2.1,2006
45,19.8,12.2,1.2,6.5,0.8,13,35.3,21.9,62.1,0.8,1.2,241.2,6.0,43.5,26.0,46,33.6,1.5,113.0,3.4,Boston College,68.9,354.2,5.1,1.7,2006
46,21.8,13.9,1.4,6.5,0.6,14,38.6,23.0,59.5,1.4,1.7,291.6,5.3,39.1,26.0,47,28.6,1.6,124.1,4.3,Purdue,67.2,415.7,6.2,2.1,2006
47,17.5,8.4,1.1,8.0,1.3,12,24.6,15.0,61.0,1.3,1.3,187.3,6.6,55.7,25.9,48,33.8,1.9,167.1,4.9,Marshall,58.4,354.3,6.1,2.6,2006
48,15.1,7.6,1.5,5.9,0.8,13,24.8,13.9,56.2,0.9,1.0,181.8,5.9,51.1,25.8,49,35.0,1.7,113.4,3.2,Virginia Tech,59.8,295.2,4.9,1.8,2006
49,18.7,9.2,1.6,7.8,0.3,13,29.7,16.7,56.2,1.2,1.2,198.5,4.8,40.1,25.5,50,34.1,1.5,164.8,4.8,Northern Illinois,63.8,363.2,5.7,1.5,2006
50,18.9,7.6,1.8,9.5,0.9,14,25.2,14.1,56.1,0.5,1.0,161.2,5.4,42.1,25.4,51,38.2,1.6,169.9,4.4,Southern Mississippi,63.4,331.1,5.2,1.4,2006
51,16.7,8.9,0.6,7.2,1.2,13,26.3,14.2,53.8,1.2,0.9,184.4,6.0,47.0,25.2,52,32.8,1.6,127.4,3.9,Georgia,59.1,311.8,5.3,2.4,2006
52,18.4,9.8,0.7,8.0,0.7,12,34.8,20.7,59.5,1.1,1.5,227.6,6.8,56.0,25.2,53,32.3,1.3,129.2,4.0,Michigan State,67.0,356.8,5.3,1.8,2006
53,17.1,7.3,1.5,8.3,0.4,14,26.4,12.4,47.2,1.1,1.8,169.6,6.1,50.9,24.9,54,37.6,1.2,162.4,4.3,Georgia Tech,63.9,332.1,5.2,1.6,2006
54,17.3,7.8,1.7,7.8,1.0,13,22.6,14.4,63.6,0.6,1.8,181.6,4.8,37.8,24.9,55,37.6,1.5,175.6,4.7,San Jose State,60.2,357.2,5.9,1.6,2006
55,16.8,7.7,0.6,8.5,0.8,13,21.7,13.2,60.6,0.8,1.1,172.7,5.5,45.8,24.8,56,36.2,1.6,148.2,4.1,Auburn,57.8,320.9,5.5,1.5,2006
56,20.3,11.7,1.8,6.8,1.0,12,35.8,21.7,60.5,1.0,1.9,259.8,5.4,47.3,24.6,57,32.7,1.0,128.3,3.9,Washington State,68.5,388.1,5.7,2.0,2006
57,20.1,11.1,1.2,7.8,0.9,13,32.5,19.1,58.6,1.5,1.6,239.8,5.0,44.7,23.8,58,33.2,1.2,143.5,4.3,Iowa,65.8,383.3,5.8,2.4,2006
58,17.4,11.9,2.0,3.5,1.4,12,42.5,25.6,60.2,1.4,2.0,275.0,6.4,56.5,23.6,59,19.6,0.8,40.2,2.1,Baylor,62.1,315.2,5.1,2.8,2006
59,18.5,9.8,2.0,6.8,0.5,12,32.8,19.5,59.4,1.2,1.8,224.6,4.3,37.3,23.4,60,31.0,1.0,111.7,3.6,Memphis,63.8,336.3,5.3,1.7,2006
60,18.3,8.2,1.3,8.8,0.8,12,32.2,17.9,55.7,0.9,1.1,170.7,6.9,66.8,23.4,61,39.2,1.8,156.3,4.0,Toledo,71.3,326.9,4.6,1.8,2006
61,20.0,4.6,1.5,13.9,0.8,12,12.2,7.0,57.5,0.3,1.0,101.3,3.9,34.0,23.3,62,55.0,1.8,229.4,4.2,Air Force,67.2,330.7,4.9,1.2,2006
62,19.4,10.3,2.2,6.9,1.2,12,35.8,19.3,54.0,1.0,1.3,222.1,4.9,42.1,23.1,63,32.7,1.1,113.8,3.5,Indiana,68.5,335.9,4.9,2.2,2006
63,17.5,7.3,1.2,9.0,0.4,12,26.8,14.8,55.3,1.3,1.3,158.2,5.1,39.5,23.0,64,35.8,1.3,180.0,5.0,Fresno State,62.7,338.2,5.4,1.7,2006
64,18.4,9.2,1.0,8.2,1.1,13,27.4,17.4,63.5,1.2,1.2,217.5,8.0,70.5,23.0,65,37.3,1.7,144.2,3.9,South Florida,64.7,361.6,5.6,2.2,2006
65,17.5,10.1,1.7,5.8,0.7,13,30.8,17.2,56.0,1.1,1.2,200.3,6.4,60.1,23.0,66,33.5,0.8,129.8,3.9,UCLA,64.3,330.1,5.1,1.8,2006
66,17.4,9.2,0.7,7.5,0.7,13,31.4,19.4,61.8,1.0,1.5,184.8,6.5,55.7,23.0,67,36.2,0.8,134.7,3.7,Western Michigan,67.6,319.5,4.7,1.7,2006
67,19.0,9.8,1.7,7.5,0.8,13,30.2,17.2,57.0,0.8,1.4,212.8,6.0,42.8,22.9,68,35.0,0.8,123.1,3.5,Alabama,65.2,335.9,5.1,1.5,2006
68,15.6,8.4,1.2,6.1,0.8,13,31.9,16.5,51.6,1.5,0.8,200.1,6.8,57.5,22.8,69,28.6,1.2,115.2,4.0,Kansas State,60.5,315.2,5.2,2.3,2006
69,15.8,7.0,1.2,7.6,0.8,13,24.1,13.9,57.8,0.8,0.7,154.4,5.5,42.5,22.8,70,36.5,1.8,131.2,3.6,Middle Tennessee State,60.5,285.5,4.7,1.6,2006
70,16.5,8.2,0.8,7.5,1.0,13,31.4,19.4,61.8,1.4,1.7,191.4,6.1,57.7,22.8,71,33.5,1.2,128.5,3.8,Troy,64.9,319.9,4.9,2.4,2006
71,18.7,9.3,1.2,8.2,1.2,13,32.6,17.4,53.3,0.7,0.9,199.9,4.5,33.6,22.3,72,35.2,1.2,150.0,4.3,Penn State,67.8,349.9,5.2,1.8,2006
72,17.7,8.4,1.4,7.8,1.2,12,28.1,15.6,55.5,1.2,1.3,201.4,4.0,33.3,22.0,73,32.1,1.5,149.6,4.7,Vanderbilt,60.2,351.0,5.8,2.3,2006
73,17.4,7.5,0.9,9.0,0.8,12,26.1,14.9,57.2,1.3,0.8,192.5,7.1,53.6,21.8,74,37.1,1.6,155.3,4.2,Louisiana-Monroe,63.2,347.8,5.5,2.0,2006
74,16.9,8.4,1.2,7.4,0.8,13,25.8,15.7,60.9,0.9,1.2,183.1,4.3,37.2,21.8,75,34.6,1.1,130.2,3.8,Maryland,60.4,313.3,5.2,1.8,2006
75,16.8,9.5,0.9,6.5,1.1,13,30.0,15.7,52.3,0.7,1.4,205.8,5.0,41.8,21.8,76,33.3,0.8,111.1,3.3,New Mexico,63.3,316.9,5.0,1.8,2006
76,15.8,8.0,1.0,6.8,0.5,12,31.1,14.9,48.0,1.3,1.6,193.8,5.0,42.3,21.8,77,33.5,1.0,127.9,3.8,Washington,64.6,321.8,5.0,1.8,2006
77,16.5,6.8,1.1,8.6,0.9,14,20.5,13.4,65.5,0.4,0.8,157.1,4.8,44.2,21.6,78,38.7,1.4,149.9,3.9,Wake Forest,59.2,307.0,5.2,1.3,2006
78,20.3,10.7,1.6,8.0,0.9,13,33.1,19.1,57.7,0.8,1.0,232.6,4.5,39.3,21.5,79,34.6,1.2,115.5,3.3,East Carolina,67.7,348.2,5.1,1.8,2006
79,18.3,8.8,1.5,8.1,1.0,12,28.8,17.5,60.7,1.1,1.4,179.0,5.7,45.8,21.5,80,36.8,1.0,132.3,3.6,Wyoming,65.6,311.3,4.7,2.1,2006
80,16.7,7.1,1.1,8.5,0.8,12,26.1,13.4,51.4,1.0,1.2,141.0,5.4,42.6,21.4,81,40.5,1.5,182.9,4.5,Connecticut,66.6,323.9,4.9,1.8,2006
81,17.2,9.3,0.8,7.1,0.9,13,26.5,15.9,60.0,1.3,1.3,206.8,6.8,58.1,21.1,82,39.5,0.8,133.6,3.4,Cincinnati,66.0,340.5,5.2,2.2,2006
82,16.8,6.3,1.0,9.5,0.7,12,23.0,11.8,51.4,1.2,0.8,129.2,5.8,46.1,20.7,83,39.8,1.7,188.4,4.7,Louisiana,62.8,317.6,5.1,1.8,2006
83,17.6,10.5,1.8,5.3,1.0,12,36.8,20.2,54.9,1.4,1.3,227.3,6.1,57.1,19.8,84,28.8,0.9,89.5,3.1,UNLV,65.5,316.8,4.8,2.4,2006
84,17.2,9.0,2.1,6.1,0.8,12,32.0,16.8,52.6,0.9,1.5,226.7,9.3,74.0,19.7,85,30.4,1.1,83.8,2.8,Akron,62.4,310.4,5.0,1.7,2006
85,14.9,5.7,1.7,7.4,1.0,14,23.6,12.9,54.4,1.1,0.6,129.0,6.6,57.4,19.7,86,37.5,1.6,147.6,3.9,Ohio,61.1,276.6,4.5,2.1,2006
86,16.5,7.0,0.8,8.8,1.8,12,27.7,11.7,42.2,1.2,0.9,156.5,4.9,38.3,19.6,87,36.2,1.3,188.8,5.2,Illinois,63.8,345.3,5.4,2.9,2006
87,15.9,8.0,1.1,6.8,0.7,13,27.7,16.4,59.2,1.2,1.2,197.5,6.8,61.9,19.6,88,33.2,1.1,116.0,3.5,Miami (FL),60.8,313.5,5.2,1.8,2006
88,18.9,8.0,1.2,9.8,0.6,12,28.9,16.3,56.2,0.9,1.0,169.1,5.5,48.2,19.5,89,42.1,1.6,176.7,4.2,Bowling Green State,71.0,345.8,4.9,1.5,2006
89,15.6,7.5,1.3,6.8,1.1,12,24.4,13.6,55.6,2.0,0.8,133.4,4.3,37.3,19.3,90,34.8,1.3,127.6,3.7,Army,59.2,261.0,4.4,3.1,2006
